captured_date,market,market_name,chart,period_suffix,rank,primary_name,secondary_name,release_date,metric_value,raw_text
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,27,4 mosi mosi? 楽音,23 14 <10K,"6月 12, 2026",,"27 4 mosi mosi? 楽音 6月 12, 2026 23 14 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,28,22 Deja Vu RESCENE,50 3 <10K,"7月 2, 2025",,"28 22 Deja Vu RESCENE 7月 2, 2025 50 3 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,29,4 예술이야 PSY,33 5 <10K,"10月 20, 2010",,"29 4 예술이야 PSY 10月 20, 2010 33 5 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,30,가짜사랑 최준성 (Jun S),,,,가짜사랑 최준성 (Jun S)
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,31,saranghae CurlyBand,,,,saranghae CurlyBand
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,32,Let's Go JAXSON GAMBLE,,,,Let's Go JAXSON GAMBLE
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,33,비장의 무기 CHOI YOOJUNG,,,,비장의 무기 CHOI YOOJUNG
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,34,1 마음의 숲 조선힙합,35 4 <10K,"4月 9, 2026",,"34 1 마음의 숲 조선힙합 4月 9, 2026 35 4 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,35,소문의 낙원 (Live) 樂童音樂家,,,,소문의 낙원 (Live) 樂童音樂家
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,36,8 LEMONADE aespa,28 9 <10K,"5月 28, 2026",,"36 8 LEMONADE aespa 5月 28, 2026 28 9 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,37,Pretender Official髭男dism,,,,Pretender Official髭男dism
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,38,1 엉뚱엉뚱 이상한 과자가게,37 3 <10K,"4月 15, 2024",,"38 1 엉뚱엉뚱 이상한 과자가게 4月 15, 2024 37 3 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,39,misery. pupsies,<10K,"3月 18, 2026",,"39 New misery. pupsies 3月 18, 2026 - 1 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,40,Life Goes On Oliver Tree,,,,Life Goes On Oliver Tree
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,41,Summer Baby Jonas Brothers,,,,Summer Baby Jonas Brothers
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,42,Holding Out for a Hero 邦妮·泰勒,,,,Holding Out for a Hero 邦妮·泰勒
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,43,Vitamin ME fromis_9,,,,Vitamin ME fromis_9
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,44,2 Zombie Ran,D 42 9 <10K,"8月 14, 2017",,"44 2 Zombie Ran-D 8月 14, 2017 42 9 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,45,● QKThr 艾費克斯雙胞胎,45 7 <10K,"10月 22, 2001",,"45 ● QKThr 艾費克斯雙胞胎 10月 22, 2001 45 7 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,46,分かっちゃいないね (feat. 花隈千冬) monet,,,,分かっちゃいないね (feat. 花隈千冬) monet
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,47,Animal KATSEYE,<10K,"7月 24, 2026",,"47 New Animal KATSEYE 7月 24, 2026 - 1 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,48,Forever July 선미 (SUNMI),,,,Forever July 선미 (SUNMI)
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,49,Kawaii Chococo,<10K,"9月 23, 2025",,"49 New Kawaii Chococo 9月 23, 2025 - 1 <10K"
2026-08-07,kr,South Korea,top_shorts_songs_weekly,,50,My Happy List Lim Mi Hyun,,,,My Happy List Lim Mi Hyun
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,1,Gián Đáng Iu Hongg? The New Gene & Lâm Thằn Lằn,,,,Gián Đáng Iu Hongg? The New Gene & Lâm Thằn Lằn
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,2,我真的特别爱你 (月薪喵名曲) DJ李颉,,,,我真的特别爱你 (月薪喵名曲) DJ李颉
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,3,NO BATIDÃO slxughter,,,,NO BATIDÃO slxughter
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,4,Haaland (Ha Ha Ha) CTID,,,,Haaland (Ha Ha Ha) CTID
2026-08-07,vn,Vietnam,top_shorts_songs_weekly,,5,PASSO BEM SOLTO (Slowed) ATLXS,,,,PASSO BEM SOLTO (Slowed) ATLXS
